uid,label,date,points_std,covering_std,num_of_points,covering,entropy,turning_radius,place_dif,weekdays_weekends,ratio_day,ratio_night
60133485,0,32,5.882502074,3.4917818260000004,31.90625,10.46875,4.921801401000001,7.14748191,0.0442,5.913043478,0.4070754716981132,0.2904265402843602
60133491,0,32,7.576491656,1.76176918,25.875,3.84375,4.852403938,7.146588167999999,0.0725,2.826086957,0.25321759952110146,0.25321759952110146
60133505,0,31,6.525549456,2.419010728,29.87096774,8.419354839,4.889553936,7.133787258,0.0485,10.99494949,0.45676004872107184,0.4554380664652568
60133538,1,32,4.824333482,1.1341473990000002,14.125,3.5625,4.926348932,7.150399215,0.4702,-9.212560386,0.5013071895424837,0.5013071895424837
60133559,1,32,2.934087757,1.58113883,8.3125,2.375,4.729505271,7.137705025,0.6789,7.354037267000001,0.028399311531841654,0.028399311531841654
60133619,1,32,4.49540536,1.650696334,22.28125,3.71875,4.8893074489999995,7.1432779260000006,0.4173,18.1352657,0.3467465753424658,0.3467465753424658
60133626,1,32,3.59603276,1.0809009090000001,23.3125,4.84375,4.967235681,7.139912589,0.0232,10.2173913,0.2233103615040503,0.2787335285505124
60133685,1,32,3.819384978,2.608144811,9.84375,5.3125,4.838051224,7.144723375,0.0403,-23.352657,0.38149518874907473,0.3062007465781833
60133712,0,30,6.851545677000001,1.584406775,25.43333333,3.8,4.783652384,7.120065162,0.2723,4.659090909,0.28127577673907067,0.33853006681514475
60133739,1,32,5.729715272000001,1.6740428180000002,12.40625,3.8125,4.863996232,7.151603204,0.1375,-8.193236715,0.3518353455959809,0.2550631947616872
60133744,0,32,5.801835082,1.791557261,31.375,4.625,4.889597905,7.14096439,0.4302,22.68115942,0.3615037593984962,0.3615037593984962
60133745,1,32,4.115151979,1.5187006330000001,10.03125,3.625,4.891013354,7.141161645,0.4216,-14.14009662,0.08333333333333333,0.08333333333333333
60133759,0,32,7.462203147,2.7584182,26.84375,6.9375,4.893312155,7.138924154,0.191,17.63768116,0.38096714197148174,0.29272953090665904
60133768,1,32,6.718939889,1.69320273,14.21875,1.8125,4.5645404780000005,7.141583357000001,0.8904,-16.77294686,0.26473914887600736,0.26473914887600736
60133773,1,18,5.2831585919999995,2.617188033,23.83333333,5.444444444,4.007226141,7.137586437,0.2199,7.305555556,0.48775260257195346,0.48775260257195346
60133777,0,31,7.565484726,3.57951159,24.64516129,7.290322581,4.7841412089999995,7.137997058,0.2286,3.8585858589999997,0.2717441860465116,0.5491381917145449
60133787,1,32,2.392655092,1.74133801,9.78125,6.0,4.94254222,7.140954251,0.0615,6.734299517,0.1037037037037037,0.7103918228279387
60133798,0,32,4.156102198,2.314052443,5.78125,3.25,4.690757152,7.141942986,0.4091,-18.36714976,0.36455059710873666,0.36455059710873666
60133813,1,32,7.1707290310000005,2.79814887,21.75,3.90625,4.701890678,7.148099557999999,0.2115,-7.719806762999999,0.46526508226691043,0.46526508226691043
60133816,1,31,6.716694015,2.502901542,16.77419355,4.258064516,4.701286235,7.1097357720000005,0.6143,1.974747475,0.5114083398898505,0.5114083398898505
60133817,1,32,6.684041539,2.541391224,4.03125,2.15625,4.3341144830000005,7.154161295,0.0513,-6.004830918,0.2593769866497139,0.32671081677704195
60133843,0,31,9.296432429,2.911970105,35.90322581,6.709677419,4.817220043,7.142294232,0.2506,25.04347826,0.2809924922175426,0.25454208379681126
60133844,1,18,3.189545832,0.57451315,8.055555556,1.277777778,4.055958152,7.1540530879999995,0.9343,-12.15384615,0.32934579439252337,0.32934579439252337
60133861,0,32,4.440352899,2.1210827269999997,19.65625,5.21875,4.8837981930000005,7.160442128,0.3302,0.149758454,0.30812791472351764,0.30812791472351764
60133908,0,32,8.06719512,5.773968278,28.78125,11.375,4.791253848,7.145264377,0.3769,21.21118012,0.28041060735671514,0.28041060735671514
60133914,1,32,3.565063452,0.950381927,6.75,2.25,4.9007016960000005,7.1384325429999995,0.0338,-8.623188406,0.25710687297589063,0.4275694631777718
60133917,0,29,9.788401702,1.8309059909999998,21.20689655,3.931034483,4.715737932,7.138927967000001,0.1282,11.74242424,0.345966819221968,0.4156171284634761
60133922,0,32,7.450644051,2.1812988140000003,32.6875,6.375,4.929801123,7.138390657,0.0278,17.04830918,0.07565217391304348,0.5540876890675857
60133960,0,32,3.166737407,1.36746469,15.8125,4.53125,4.936213475,7.142984612,0.2445,9.836956522000001,0.3273542600896861,0.3142857142857143
60133965,0,32,5.628180105,2.33637954,19.46875,7.65625,4.929234615,7.138693614,0.0765,0.845410628,0.2864305860231902,0.279467680608365
60133980,0,32,7.994895045,3.518957874,23.78125,6.0625,4.804245753,7.141134212000001,0.0346,-5.222222222,0.2976190476190476,0.2846153846153846
60133981,0,32,7.535868531,4.654169133,25.71875,15.125,4.931770939,7.147490048,0.1514,5.608695652000001,0.4472934472934473,0.48731642189586116
60134038,1,32,5.621100799,2.9836584489999995,9.375,3.53125,4.556961126,7.134305522000001,0.4237,-1.439613527,0.14570033796470147,0.14570033796470147
60134042,0,31,4.959838707,3.0704978410000003,12.0,6.193548387000001,4.746651192,7.133312672000001,0.3546,-4.919191919,0.3403347554972104,0.3403347554972104
60134048,0,32,6.614302075,1.9403919619999999,33.84375,5.09375,4.892872523,7.133437247000001,0.1438,12.77294686,0.28547648772367873,0.2536954915003696
60134050,0,32,6.868508666,2.2394465759999997,19.28125,4.78125,4.84672983,7.133345181,0.4237,5.937198068,0.21606864274570983,0.21606864274570983
60134051,1,32,3.486725981,1.425219281,7.1875,2.96875,4.8421803830000005,7.143429941,0.5179,1.101449275,0.3163613784538963,0.3163613784538963
60134066,1,31,6.2779696739999995,2.809737293,17.70967742,4.193548387,4.641386721,7.134383923,0.5789,1.707792208,0.22142857142857142,0.22142857142857142
60134103,0,31,9.175001099,2.54000254,28.77419355,7.5806451610000005,4.877682125,7.143227266,0.079,13.68686869,0.2899867499526784,0.6698630136986301
60134104,1,23,7.137829964,3.07225246,32.69565217,7.434782609,4.412793894,7.142335994,0.0873,19.96732026,0.363954638861405,0.363954638861405
60134106,1,32,4.63463469,1.30097668,7.0625,2.71875,4.843717244,7.142225442000001,0.5236,1.1304347829999999,0.38595106550907654,0.38595106550907654
60134114,0,32,4.931792843,2.360417883,18.25,4.90625,4.834688433,7.150943184,0.4684,-9.855072464,0.1601489757914339,0.1601489757914339
60134137,0,31,5.765861713,2.181545275,19.38709677,7.677419355,4.8973619919999996,7.12828524,0.1184,15.99033816,0.40875912408759124,0.40875912408759124
60134145,0,32,4.55333536,2.300070125,11.09375,5.5,4.881046284,7.145762557,0.1735,-19.12560386,0.5161290322580645,0.5161290322580645
60134160,0,32,6.314346185,2.250224003,17.5,5.03125,4.872495741,7.148932871,0.3949,-2.072463768,0.34782608695652173,0.34782608695652173
60134162,1,32,6.390201672999999,2.334653045,18.4375,4.96875,4.843073797,7.1341046210000005,0.5626,-3.038647343,0.312328498627989,0.312328498627989
60134164,1,24,2.816874617,1.434563005,4.25,2.166666667,4.31315192,7.11342741,0.5657,-2.5,0.29823913311168576,0.29823913311168576
60134165,0,32,4.940676296,2.656208491,27.90625,7.09375,4.903859455,7.116677775,0.256,13.11594203,0.522367703218767,0.2884091385453783
60134169,0,32,8.708947475,1.4241579290000002,21.34375,5.1875,4.941096104,7.139588037999999,0.0571,5.60326087,0.14842767295597484,0.45185185185185184
60134170,0,31,6.944480287,1.823384541,25.32258065,4.483870968,4.829107488,7.131784256,0.28600000000000003,-0.159090909,0.3256735340729002,0.24193548387096775
60134171,1,32,4.417249911,2.673043451,14.8125,5.375,4.792915498,7.137560685,0.3037,-1.357487923,0.3497473111312686,0.3497473111312686
60134178,0,30,8.57080047,3.59693356,24.3,8.6,4.78340971,7.145725881000001,0.1817,3.30952381,0.3142576847612819,0.3685055625645143
60134190,1,30,3.3646232560000002,1.819435305,12.7,6.0,4.835096882,7.13699523,0.2284,-5.61352657,0.3511677870954328,0.321880650994575
60134207,1,32,4.977368135,1.6151999780000001,16.25,2.6875,4.786316353999999,7.13827604,0.7869,5.850241546,0.448642266824085,0.448642266824085
60134236,0,26,8.280468213999999,3.428388273,23.38461538,6.923076922999999,4.532489773,7.152611426,0.3571,5.918128655,0.2986607142857143,0.2986607142857143
60134281,0,32,2.408821155,1.464292739,9.9375,5.28125,4.943999282,7.129886817,0.1561,2.413043478,0.5705024311183144,0.5583905789990187
60134298,0,32,6.649566442,1.929973675,27.90625,5.78125,4.922560836000001,7.145871456,0.21,19.93167702,0.39663643235071805,0.39926062846580407
60134310,0,31,5.424754095,2.355044917,15.19354839,5.290322581,4.82277744,7.153976506,0.389,4.47826087,0.39524904214559387,0.39524904214559387
60134313,1,31,6.612955678,2.850014148,15.74193548,6.451612902999999,4.816337399,7.13972724,0.0477,13.45454545,0.37142857142857144,0.31211180124223603
60134334,1,31,7.050814031,1.835726688,20.77419355,4.35483871,4.832153688,7.117855323,0.0819,22.07575758,0.25763233033164945,0.34761575673807876
60134343,0,32,8.989016596,3.7469073269999997,7.8125,4.34375,4.537595095,7.141525937999999,0.3378,7.695652174,0.547069943289225,0.547069943289225
60134351,1,31,6.296440367000001,2.71039417,23.61290323,6.290322581,4.830705914,7.11106274,0.4299,11.03478261,0.28661971830985916,0.28661971830985916
60134362,0,32,5.962246816,1.8491497609999998,37.0,8.5,4.967022418,7.141999267,0.1885,21.13768116,0.3787673297166968,0.4153757888697648
60134378,1,32,4.885792437,2.630275038,17.25,3.71875,4.7188700180000005,7.150748817999999,0.125,8.869565217,0.7695652173913043,0.3897569444444444
60134408,0,28,4.962691495,2.962508232,15.53571429,6.464285714,4.656376679,7.132303396,0.3508,14.0,0.24618970772816925,0.24618970772816925
60134411,0,32,6.105176941,1.933365777,12.21875,2.9375,4.741784299,7.11873014,0.5466,7.826086957,0.28285714285714286,0.28285714285714286
60134455,0,32,5.671003637999999,2.3279507809999997,11.03125,4.5,4.80292234,7.14196869,0.0689,-1.7228260869999998,0.13997627520759193,0.43322475570032576
60134459,1,32,5.593775342000001,2.141892064,22.0,6.15625,4.91660382,7.14789357,0.2452,19.76086957,0.32958897115139135,0.32958897115139135
60134499,1,32,4.982226475,3.653875539,20.375,10.4375,4.904705907,7.153262043,0.0382,-3.8913043480000002,0.3741711874623267,0.3884206669109564
60134503,0,32,6.88609808,1.944543648,21.46875,5.65625,4.913045911,7.140134325,0.2384,8.449275362,0.38820048085814685,0.38820048085814685
60134510,0,31,8.388035514,2.4761225319999998,29.67741935,7.258064516,4.868384395,7.120857109,0.1009,18.74242424,0.12570462232243518,0.2489433643279797
60134511,0,32,9.489329746000001,2.514474228,21.78125,4.75,4.794702335,7.149901377000001,0.2066,9.115942029,0.25387365911799764,0.4262734584450402
60134514,0,32,6.292596777000001,2.975538715,13.375,4.71875,4.751950808,7.154683471,0.4909,11.01449275,0.41195652173913044,0.41195652173913044
60134522,0,30,9.123986324,2.027398537,24.83333333,4.6,4.773132252,7.131102854,0.2024,16.28282828,0.36749399519615694,0.24630450849963045
60134526,0,29,5.713823873,2.814459498,19.82758621,6.2758620689999995,4.713509661,7.142119492000001,0.1925,-11.95555556,0.5891931902294597,0.5891931902294597
